gene_id,FGSG_id,Gene Name,Reference,Strand,Start,End,B10_S1,B11_S2,B12_S3,D10_S4,D11_S5,D12_S6,H13_S7,H14_S8,H15_S9,L13_S10,L14_S11,L15_S12
FGRAM000v1_000167,,-,chr1,-,425877,426662,0.085358,0.119989,0.0,0.290118,0.092037,0.0,0.284708,0.63641,0.185324,0.13617,0.166985,0.0
FGRAM000v1_000168,,-,chr1,-,427185,429169,0.0,0.370145,0.0,0.186245,0.445267,0.593873,0.344314,0.292189,0.0,0.298441,0.386847,0.272905
FGRAM000v1_000169,FGSG_00131,.,chr1,+,429856,430497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127736
FGRAM000v1_000170,,-,chr1,+,430969,431924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575537,0.0,0.0
FGRAM000v1_000171,,.,chr1,+,432893,435165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000172,,-,chr1,+,435418,436392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000173,,.,chr1,+,437775,438188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000174,FGSG_00135,.,chr1,-,439360,439884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000175,,-,chr1,-,442153,443937,947.13283,1001.091447,1015.939818,53.29336,50.683786,65.34726,189.82101,161.231355,190.867324,46.853254,45.476122,44.584623
FGRAM000v1_000176,,-,chr1,-,447129,448022,0.462447,0.30365,0.834198,1.063565,1.088351,0.874995,0.328885,0.862114,0.570276,1.198383,0.818923,1.30899
FGRAM000v1_000177,,-,chr1,+,448410,449707,2.823578,4.1698,3.789415,9.87351,9.07807,12.209271,8.809184,7.882553,9.018677,16.475324,14.000307,13.926273
FGRAM000v1_000178,,-,chr1,+,449965,451726,6.604172,7.785397,6.880883,12.483373,15.288002,13.406026,10.787573,12.62512,13.000711,16.598117,18.723349,16.076401
FGRAM000v1_000179,,-,chr1,-,451943,455693,2.154404,2.585815,1.919567,5.958584,5.770499,6.521534,5.316435,5.164222,6.233799,45.021912,49.093571,48.516281
FGRAM000v1_000180,,.,chr1,-,462504,463364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000181,,-,chr1,-,463780,466169,0.0,0.172313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000182,,.,chr1,+,467023,471515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000183,,-,chr1,-,471919,474258,0.4447,0.509449,0.541641,0.665449,0.624441,0.287953,0.302773,0.543142,0.74447,0.986029,0.835755,0.579603
FGRAM000v1_000184,,-,chr1,-,477428,478796,2.293323,1.767034,1.929219,1.444888,0.706801,0.962424,0.773316,0.999137,0.445783,0.207705,0.0,0.0
FGRAM000v1_000185,FGSG_11683,.,chr1,+,479157,481364,0.0,0.0,0.0,0.220322,0.091737,0.045392,0.031813,0.044488,0.0,0.0,0.0,0.0
FGRAM000v1_000186,,-,chr1,+,481717,482682,2.937033,3.61629,3.458332,6.898633,5.913837,4.949766,4.239963,4.443748,5.108066,8.775967,8.820535,7.920532
FGRAM000v1_000187,,-,chr1,-,482789,485208,0.0,1.179873,0.373732,1.957378,2.312643,2.627845,0.948324,1.354815,0.763218,3.359619,3.548511,2.83413
FGRAM000v1_000188,,-,chr1,+,485697,487392,0.08231,0.080302,0.0,0.0,0.083319,0.365463,0.0,0.0,0.103315,0.262771,0.39013,0.342806
FGRAM000v1_000189,,-,chr1,+,487872,488638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000190,,-,chr1,+,488746,490685,3.960993,4.81892,3.383125,7.861442,7.797654,7.253417,3.173611,4.057861,4.383029,9.739743,8.590333,9.427381
FGRAM000v1_000191,,-,chr1,-,491270,492475,8.957628,7.028635,9.755664,0.912749,0.757601,0.564171,1.315385,2.040667,0.981364,0.721403,1.291503,1.194742
FGRAM000v1_000192,FGSG_00151,.,chr1,+,494186,495028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000193,,-,chr1,-,495743,498150,14.443132,16.264292,15.844565,12.631927,12.274025,15.103037,12.71233,10.703987,11.280273,8.606394,10.792637,8.96334
FGRAM000v1_000194,,-,chr1,-,498651,501070,16.037484,16.485971,19.224017,36.952,34.564101,43.141567,23.354364,19.473859,23.076225,22.824918,21.59034,19.914448
FGRAM000v1_000195,,.,chr1,+,502932,503841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000196,FGSG_11689,.,chr1,+,504509,505297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000197,FGSG_00156,.,chr1,+,506462,507018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000198,,.,chr1,-,508635,508937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000199,,.,chr1,-,509785,510231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000200,,.,chr1,-,510355,510753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000201,FGSG_11690,-,chr1,+,512011,516367,0.241122,0.346666,0.0,0.889329,1.358796,1.059827,0.61661,0.678784,0.450096,1.597428,1.699749,1.849503
FGRAM000v1_000202,FGSG_11691,.,chr1,+,516898,517233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000203,FGSG_00160,-,chr1,-,519650,520313,0.183877,0.561422,0.698455,2.847285,1.902219,1.391607,0.501784,0.0,0.2308,0.116503,0.0,0.0
FGRAM000v1_000204,,-,chr1,-,520670,522476,0.0,0.109667,0.0,0.0,0.0,0.0,0.18588,0.0,0.117986,0.0,0.0,0.0
FGRAM000v1_000205,FGSG_00162,-,chr1,+,523296,524779,0.584897,0.0,0.656598,0.264641,0.0,0.348666,0.686272,0.744304,1.033083,0.083924,0.0,0.0
FGRAM000v1_000206,,-,chr1,-,526618,528116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000207,FGSG_11692,.,chr1,+,528585,529088,0.0,0.0,0.0,0.0,0.0,0.163291,0.0,0.0,0.0,0.0,0.407936,0.0
FGRAM000v1_000208,,-,chr1,+,532471,533589,1.61323,2.339229,2.358526,4.178405,5.546018,4.243825,3.073947,2.585963,3.688819,3.900489,6.153075,4.987607
FGRAM000v1_000209,,-,chr1,-,533558,536512,5.673901,6.621291,6.573099,10.51632,10.818388,10.922988,9.916014,10.231751,9.49023,12.89236,12.904738,12.034964
FGRAM000v1_000210,,-,chr1,-,537410,539057,0.477555,0.32484,0.302858,1.046631,1.178442,0.737559,0.511508,0.913169,1.297782,1.138769,0.853902,0.685105
FGRAM000v1_000211,,-,chr1,-,539202,541335,0.24488,0.215827,0.105313,0.0,0.625715,0.485148,0.0,0.0,0.281757,0.52417,0.918049,0.419703
FGRAM000v1_000212,,-,chr1,+,542687,543147,98.95084,80.882584,84.699531,107.714376,106.857344,108.142441,116.46508,88.712091,94.068473,106.687117,98.955571,96.784809
FGRAM000v1_000213,,-,chr1,+,543862,545074,45.897483,46.298221,40.942439,32.703525,30.013452,36.075255,24.420707,29.208679,31.490137,30.601949,31.139919,27.30022
FGRAM000v1_000214,,-,chr1,+,545693,547367,57.104698,67.166623,67.333829,54.89173,50.672023,55.406856,46.249707,39.323633,50.142436,59.042419,61.449074,68.969252
FGRAM000v1_000215,,-,chr1,+,547963,548758,18.682173,18.003026,18.37425,7.274545,6.146561,8.457088,13.11211,9.225204,11.06826,3.725967,2.232341,2.273575
FGRAM000v1_000216,,-,chr1,-,548759,554957,0.326846,0.40841,0.489964,0.279618,0.26742,0.342727,0.119973,0.351808,0.155467,0.287536,0.284684,0.435415
FGRAM000v1_000217,,-,chr1,+,556207,557335,405.407319,395.494127,395.811842,654.054948,674.610144,722.343335,493.966328,352.226168,426.084048,838.943133,722.072941,775.885755
FGRAM000v1_000218,,-,chr1,+,558239,559996,8.711486,9.622595,8.973415,10.841544,11.931881,13.792083,13.081705,9.169404,13.368121,15.907338,17.905008,18.501171
FGRAM000v1_000219,,-,chr1,+,560389,561216,21.660776,26.364548,21.690184,9.913625,15.142678,11.793511,15.929193,13.832902,16.431445,16.27494,16.946406,15.016752
FGRAM000v1_000220,,-,chr1,-,561345,563069,51.536643,50.521879,47.340026,43.350465,51.848651,46.834492,64.439596,71.61313,74.542738,35.953392,33.969957,36.606408
FGRAM000v1_000221,,-,chr1,+,563704,565933,27.920019,28.183184,27.425311,25.225121,26.67935,28.066043,29.185202,24.713367,27.158307,15.518608,16.147663,15.820714
FGRAM000v1_000222,,-,chr1,-,565939,567355,128.207207,135.508535,118.908778,113.405728,118.462942,113.131279,168.870569,168.208974,168.772283,137.019287,129.22797,127.706781
FGRAM000v1_000223,,-,chr1,+,568205,570281,19.790666,22.87039,18.690725,30.410276,25.504212,31.264292,20.132079,19.55369,22.341694,20.79256,20.520907,21.399219
FGRAM000v1_000224,,-,chr1,+,570604,571656,13.047779,15.74289,10.874903,10.353588,12.517477,13.569316,15.905888,13.029863,15.641743,7.821765,9.407839,8.074976
FGRAM000v1_000225,,-,chr1,+,571898,572014,4.990386,7.309169,9.724955,13.205927,8.637636,17.146435,12.395057,10.430099,12.56021,7.916035,4.67523,3.462509
FGRAM000v1_000226,,-,chr1,+,572659,573623,39.040492,41.658795,38.408217,54.185711,58.229354,56.56598,32.633634,33.340263,32.449085,31.115486,34.131931,34.804151
FGRAM000v1_000227,,-,chr1,-,573762,575532,30.894202,35.006196,30.074202,30.191917,28.011523,29.314056,30.438774,27.329288,35.826712,36.978928,41.728288,35.168016
FGRAM000v1_000228,,-,chr1,-,577299,580735,9.69565,11.285215,9.282913,15.852612,15.128465,16.393089,10.071094,11.513179,11.61122,12.3544,13.101999,11.691185
FGRAM000v1_000229,FGSG_00181,-,chr1,+,581429,581856,0.422738,0.0,0.0,1.404638,0.0,0.0,0.0,0.0,0.0,0.67335,0.0,0.0
FGRAM000v1_000230,,-,chr1,-,584594,587098,19.281955,21.166541,19.990943,24.574484,28.368702,24.916288,22.060408,29.559638,23.014366,30.7163,35.278054,31.637074
FGRAM000v1_000231,,-,chr1,-,587305,589127,38.491726,41.086829,34.443316,59.528737,62.053387,59.080418,30.224653,41.077844,37.807903,67.436623,66.256533,66.521728
FGRAM000v1_000232,,-,chr1,+,590434,591515,2.110462,2.309839,1.996022,5.405444,7.488159,7.346351,3.410825,4.672675,4.622139,8.092195,6.722865,6.958452
FGRAM000v1_000233,,-,chr1,-,591613,593015,27.648723,28.504772,33.446035,24.543778,23.636211,27.450083,26.154503,24.171881,23.886273,23.628976,22.746773,25.428674
FGRAM000v1_000234,,-,chr1,+,593213,594915,30.230732,30.118802,23.444954,13.812814,14.391207,12.824565,28.286404,32.049949,29.154845,15.08988,16.16161,15.677634
FGRAM000v1_000235,,-,chr1,-,593209,598995,3.881336,3.378862,3.530324,3.710142,3.930289,4.051181,3.565464,3.43263,4.135958,5.929973,6.941733,5.802811
FGRAM000v1_000236,,-,chr1,-,600425,601536,33.503267,30.463091,40.110573,33.639516,28.368484,34.988681,33.195044,24.428755,30.557318,27.553153,31.924539,29.625733
FGRAM000v1_000237,,-,chr1,-,602958,604844,31.091976,31.380269,31.536514,45.552654,50.79113,50.696895,44.629042,39.15946,46.234215,52.764031,49.736768,52.37119
FGRAM000v1_000238,,-,chr1,+,604945,605502,129.274233,135.781377,127.909972,116.164888,123.339741,129.995878,134.387605,115.934929,131.322796,114.663825,120.647351,120.041115
FGRAM000v1_000239,,-,chr1,-,605655,614156,9.850154,11.124298,9.022252,7.466935,7.914489,8.151644,8.231828,11.507854,9.445111,11.548617,11.866033,11.55703
FGRAM000v1_000240,,-,chr1,-,614828,615154,0.0,0.350773,0.0,0.0,0.0,0.443552,0.699551,0.0,0.23433,0.071295,0.0,0.900319
FGRAM000v1_000241,,-,chr1,+,618490,620506,320.205966,358.114165,352.454659,669.868453,739.090475,735.175258,459.397236,408.812321,498.365203,646.322334,628.385193,682.443362
FGRAM000v1_000242,FGSG_00193,-,chr1,+,620971,623397,0.467951,0.448981,0.134005,0.619828,0.720727,1.004196,0.287627,0.396022,0.226007,0.537927,1.056576,0.937993
FGRAM000v1_000243,,-,chr1,-,623878,625535,46.884181,51.418304,42.733636,45.080965,47.854992,49.998072,41.5618,45.738073,40.859297,36.076072,36.087216,33.45462
FGRAM000v1_000244,,-,chr1,+,626300,627881,0.948765,1.168483,2.166954,5.543418,4.001406,4.290935,2.012601,3.690057,2.480367,3.105593,2.987683,4.129056
FGRAM000v1_000245,,-,chr1,-,628902,630717,7.989342,7.702129,7.9766,11.026154,10.341708,10.45497,9.770548,11.656986,9.867743,15.866106,13.267148,16.369743
FGRAM000v1_000246,,-,chr1,+,632152,633587,2.022883,2.770412,2.65985,1.127923,1.226228,1.633941,0.710348,1.838781,2.013482,0.592021,1.390897,1.301199
FGRAM000v1_000247,FGSG_00198,-,chr1,-,633614,635374,0.434184,0.192148,0.349285,4.685982,5.806996,5.230052,1.478668,1.800007,2.00675,11.347074,10.35946,10.899314
FGRAM000v1_000248,,-,chr1,+,636024,636650,10.388024,12.292485,7.80417,70.562146,77.635592,86.062305,15.625571,19.853325,19.53062,153.911426,142.670118,144.3372
FGRAM000v1_000249,,-,chr1,-,636756,638833,34.690445,35.716483,28.213813,50.414792,53.851658,48.549288,57.977895,57.015455,57.482019,65.06662,62.002908,60.766143
FGRAM000v1_000250,,-,chr1,+,640400,641805,47.990992,45.876843,52.043544,100.227304,96.912123,104.25511,89.986314,78.758399,96.245927,120.924652,126.030689,130.887512
FGRAM000v1_000251,,-,chr1,-,643689,646516,1.01875,0.969638,0.914139,1.299186,2.638801,1.12339,1.17441,1.801792,1.555163,4.163044,4.190769,3.078261
FGRAM000v1_000252,FGSG_11706,-,chr1,-,646909,647370,48.962857,42.973513,54.556545,74.640525,55.08398,70.404822,71.143088,53.650634,65.602998,46.116063,46.311929,61.314939
FGRAM000v1_000253,,-,chr1,-,647585,648133,0.0,0.0,0.0,0.0,0.0,0.298329,0.0,0.275271,0.0,0.0,0.139574,0.0
FGRAM000v1_000254,,.,chr1,+,648922,650928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000255,,.,chr1,-,651623,654480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269842,0.656445,0.134851
FGRAM000v1_000256,,-,chr1,-,654709,656845,0.282652,0.493223,0.496056,0.429364,0.728092,0.565641,0.79093,0.936574,0.691151,1.116284,1.111817,0.949669
FGRAM000v1_000257,,.,chr1,+,657576,662398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056825,0.0,0.11365,0.0
FGRAM000v1_000258,,-,chr1,+,663379,664370,1.479624,0.596649,1.261073,1.412825,1.815436,1.929836,0.803081,0.0,1.171832,2.666119,2.075473,2.88852
FGRAM000v1_000259,,-,chr1,-,665803,666743,27.441765,29.67105,24.389532,76.234044,69.359587,73.030745,45.146485,39.479462,45.423601,73.383851,69.683235,66.460136
FGRAM000v1_000260,,.,chr1,-,667026,670634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000261,,.,chr1,+,671304,671696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095724,0.0,0.0
FGRAM000v1_000262,FGSG_00209,-,chr1,+,674353,676174,1.04436,0.411085,0.668219,3.84363,5.217318,5.112211,1.461659,1.723917,1.567742,3.541281,2.108894,3.854702
FGRAM000v1_000263,,.,chr1,-,676458,677228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000264,,.,chr1,-,677786,678693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000265,,-,chr1,+,679127,680518,0.636511,1.904251,1.040868,2.524525,2.557064,2.687505,1.399477,1.750719,1.581896,2.387836,3.50493,3.722635
FGRAM000v1_000266,,-,chr1,+,681049,681975,0.122581,0.090052,0.0,0.012672,0.076477,0.0,0.0,0.0,0.129309,0.088022,0.126854,0.0
FGRAM000v1_000267,,-,chr1,+,682474,684159,1.76083,1.799312,1.824679,2.15215,2.963613,1.709075,1.844058,1.6644,2.125464,3.224316,2.056398,3.455835
FGRAM000v1_000268,,.,chr1,+,685049,685736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000269,,-,chr1,+,686341,688663,8.286489,8.561287,8.694215,25.19909,27.999644,26.871712,18.463059,20.918479,22.025139,11.913937,12.12933,11.788336
FGRAM000v1_000270,,-,chr1,-,688733,690119,8.859569,8.348068,10.399492,8.319845,9.656503,11.376981,14.907214,14.370076,18.640745,6.050918,8.113212,6.775276
FGRAM000v1_000271,,-,chr1,+,690751,692735,48.485216,58.800117,49.353916,82.395159,96.18741,84.712186,62.98033,90.348666,75.809236,61.242619,65.772665,62.459057
FGRAM000v1_000272,,-,chr1,+,693544,695746,0.0,0.0,0.07702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059469,0.0
FGRAM000v1_000273,,-,chr1,+,696379,697689,0.223144,0.048607,0.17388,10.039379,8.00441,8.188787,1.663797,1.963682,1.840832,11.000329,11.640481,11.338332
FGRAM000v1_000274,,-,chr1,-,697978,699411,0.0,0.0,0.304674,0.0,0.0,0.0,0.0,0.0,0.16598,0.346387,0.0,0.311499
FGRAM000v1_000275,,.,chr1,-,699944,700414,0.0,0.684591,0.813595,0.796639,0.067579,0.806188,0.133297,0.162032,0.467122,0.187866,0.280274,1.060343
FGRAM000v1_000276,,.,chr1,-,700658,701637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000277,FGSG_00224,-,chr1,-,701957,704303,0.722724,0.769345,0.392065,0.162354,0.266401,0.146765,0.589465,0.556859,0.744126,0.330713,0.537801,0.57913
FGRAM000v1_000278,,-,chr1,-,704704,705761,3.431799,3.225803,2.617705,4.74325,5.147801,3.968815,4.466693,4.143324,3.295591,6.288185,4.626805,4.025432
FGRAM000v1_000279,,-,chr1,+,706206,707855,5.038495,6.017361,5.441237,2.499998,2.762681,3.000261,7.025424,9.054786,7.518794,4.984899,5.589942,5.818264
FGRAM000v1_000280,,-,chr1,-,707991,709637,2.557153,2.883128,2.81977,1.304748,0.965058,1.61699,4.280899,3.124073,4.620212,1.625546,1.449153,1.695272
FGRAM000v1_000281,FGSG_11715,.,chr1,-,710924,711967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000282,,-,chr1,-,712208,715638,2.958963,3.216614,2.864216,6.893477,8.218847,6.874253,3.806769,4.99388,4.487091,10.68322,11.296683,10.4784
FGRAM000v1_000283,,-,chr1,+,715915,717992,1.5649,1.111941,0.641954,2.360827,2.530836,2.439568,1.210508,2.181194,1.876327,4.212246,4.137369,3.36535
FGRAM000v1_000284,FGSG_00230,.,chr1,-,718160,718543,0.0,0.165947,0.455464,0.205143,0.0,0.0,0.0,0.0,0.0,0.542268,0.0,0.0
FGRAM000v1_000285,FGSG_11717,.,chr1,+,719988,720353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000286,,-,chr1,+,722451,723615,0.296554,0.0,0.0,0.362326,1.345894,1.043726,0.164715,0.237014,0.23371,0.0,0.0,0.0
FGRAM000v1_000287,FGSG_00232,-,chr1,-,723710,724647,1.044313,1.259429,0.603191,2.627749,1.993396,1.783592,2.600412,2.099986,1.57108,2.205497,2.218059,2.650414
FGRAM000v1_000288,FGSG_11719,.,chr1,+,725182,725859,0.0,0.193615,0.153617,0.134532,0.0,0.383382,0.0,0.281963,0.415143,0.572831,0.337933,0.195945
FGRAM000v1_000289,FGSG_00233,.,chr1,-,726873,727342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000290,,.,chr1,-,728202,729312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000291,FGSG_00235,-,chr1,+,729757,730514,1.172119,0.0,1.154478,1.373108,2.198206,1.319049,1.661068,2.169442,1.021341,2.844401,5.179363,4.535293
FGRAM000v1_000292,,-,chr1,+,731602,732791,0.0,0.627443,0.0,1.263861,1.583023,0.686468,0.49323,0.22429,0.0,1.140117,1.955345,1.729942
FGRAM000v1_000293,,-,chr1,+,733206,734836,0.986979,1.528141,1.4698,0.345028,0.0,0.0,0.0,0.596375,0.0,0.603926,0.41591,0.0
FGRAM000v1_000294,,-,chr1,-,737065,737970,1.525074,1.279398,1.197308,6.966518,5.032728,7.141981,1.930018,1.801471,2.272662,5.111932,7.187279,4.913167
FGRAM000v1_000295,FGSG_11722,-,chr1,-,738316,739345,0.0,0.0,0.0,0.0,0.350241,0.585972,0.0,0.0,0.0,0.265793,0.0,0.0
FGRAM000v1_000296,FGSG_11723,-,chr1,+,739590,739928,0.0,0.0,1.014456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000297,,-,chr1,+,740551,744214,2.01153,2.570585,2.244424,2.274858,2.269485,2.637709,2.669933,3.138863,3.271394,4.217681,4.158216,3.2759
FGRAM000v1_000298,,-,chr1,+,744932,745715,3.666509,4.360282,2.77221,6.775958,5.979577,7.047037,2.074664,5.094836,5.222128,10.223627,10.254332,10.174149
FGRAM000v1_000299,,-,chr1,+,747125,748315,18.585557,17.595833,21.882146,15.677847,15.825224,18.77859,16.356723,16.304965,19.532424,20.179506,16.442328,16.835216
FGRAM000v1_000300,,.,chr1,+,749848,751329,0.0,0.049018,0.0,0.230336,0.086887,0.055532,0.042364,0.125426,0.100337,0.0,0.087539,0.19976
FGRAM000v1_000301,FGSG_11726,.,chr1,+,751908,752633,0.0,0.0,0.0,0.0,0.0,0.114482,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000302,,.,chr1,-,753183,753825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000303,,.,chr1,+,754190,755494,0.0,0.083012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000304,,.,chr1,+,756801,757418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034294,0.0,0.0
FGRAM000v1_000305,,-,chr1,+,760614,764098,134.728685,140.464769,152.600251,87.829412,69.811707,80.737764,107.341378,101.601622,107.09855,66.874909,64.703536,65.139555
FGRAM000v1_000306,,-,chr1,+,764294,765860,12.539516,11.519761,9.742986,43.727425,45.344681,47.147968,14.401675,14.770563,13.882944,7.986355,7.834779,8.335868
FGRAM000v1_000308,FGSG_11730,-,chr1,+,766552,767058,0.185977,0.0,0.0,0.0,0.0,0.247506,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000309,FGSG_11731,-,chr1,-,767250,767801,0.063508,0.0,0.0,0.177759,0.0,0.149092,0.0,0.0,0.0,0.418504,0.504406,0.356552
FGRAM000v1_000310,FGSG_00245,.,chr1,-,768054,768719,0.0,0.0,0.0,0.0,0.48627,0.0,0.0,0.0,0.0,0.197108,0.229138,0.0
FGRAM000v1_000311,,-,chr1,+,770112,771112,4.466388,4.791355,7.81094,10.131629,12.11064,11.846897,8.109097,7.324713,8.216799,13.315385,12.568387,12.655808
FGRAM000v1_000312,,-,chr1,-,771151,772838,3.675685,3.809773,4.590914,0.811618,0.505521,0.638213,1.321954,0.76752,1.502999,0.973226,0.926468,0.514674
FGRAM000v1_000313,,-,chr1,+,777213,783142,15.04184,17.586214,17.28488,14.658563,13.27735,15.975206,11.269613,12.163149,11.153832,14.077223,13.945977,13.118395
FGRAM000v1_000314,,-,chr1,+,783392,784480,27.766393,30.320569,28.852824,27.082556,24.34483,24.452645,26.095733,31.308495,27.485604,26.64766,24.613969,28.276155
FGRAM000v1_000315,,-,chr1,+,785587,789294,5.861199,6.253922,5.11981,4.212479,3.756745,4.799149,3.642797,3.848209,4.555395,4.352742,4.568259,4.595252
FGRAM000v1_000316,,.,chr1,+,790947,794347,0.0,0.0,0.0,0.150961,0.125708,0.073554,0.0,0.0,0.0,0.0,0.08566,0.0
FGRAM000v1_000317,,-,chr1,-,795105,797017,0.0,0.0,0.0,0.121807,0.0,0.0,0.0,0.0,0.0,0.165357,0.0,0.359575
FGRAM000v1_000318,FGSG_00253,.,chr1,+,797640,798671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000319,FGSG_00254,.,chr1,+,799624,800061,0.0,0.0,0.0,0.0,0.0,0.0,0.50098,0.213919,0.0,0.254037,0.0,0.0
FGRAM000v1_000320,FGSG_00255,.,chr1,+,801234,802324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_000321,,-,chr1,-,803147,803841,1.015599,0.838813,1.044402,1.430198,1.005146,1.091995,0.0,1.459832,0.0,1.177743,2.177954,2.397443
FGRAM000v1_000322,,-,chr1,-,804237,806126,6.315952,6.995083,7.083915,7.665235,10.425033,9.226434,8.775129,8.248614,9.142349,8.672035,10.903942,10.586535
FGRAM000v1_000323,,-,chr1,+,808252,810318,26.915035,28.287229,29.233618,41.188646,42.736655,44.391575,32.302929,37.741594,36.02089,38.989915,38.54808,37.86312
FGRAM000v1_000324,,-,chr1,-,810432,811152,29431.761776,26837.696124,33174.013284,1153.304367,907.306713,1087.058011,5184.079705,4540.617627,5295.046717,580.829829,582.746548,700.594727
FGRAM000v1_000325,,-,chr1,-,812451,815544,31.849117,32.373594,31.574169,27.296967,31.285507,31.272551,33.133719,32.989976,34.682289,30.201395,31.560822,27.880424
FGRAM000v1_000326,,-,chr1,+,816327,817406,0.847948,0.75976,1.267024,6.028256,5.919079,5.810067,1.116293,1.0126,1.231343,1.66133,2.06996,1.757402
FGRAM000v1_000327,FGSG_00263,-,chr1,-,817391,820406,6.418827,6.481514,7.494609,4.693299,5.900663,5.55153,4.561463,6.146618,5.358999,7.129494,6.471405,5.938255
FGRAM000v1_000328,,-,chr1,-,820725,821650,78.828818,80.230674,80.251093,96.535932,113.191749,119.298815,89.170057,71.18674,89.133773,97.131596,93.632965,103.336197
FGRAM000v1_000329,,-,chr1,-,823337,825342,2.617592,2.569355,3.276275,2.569243,2.46339,2.702441,3.167123,2.750763,2.135428,2.915699,3.03787,2.120123
FGRAM000v1_000330,FGSG_00266,-,chr1,+,827751,830277,2.039309,2.075624,2.103958,2.718912,2.8444,1.780263,2.960469,3.811276,2.742862,4.024714,3.844094,3.966637
FGRAM000v1_000331,FGSG_00267,-,chr1,-,830711,832314,1.181271,1.061517,0.864488,1.451738,0.86149,2.187391,0.0,0.528834,0.641652,3.306789,2.852331,3.358274
