gene_id	GO	aspect	name	namespace
FGSG_00153	GO:0008270	F	Proline utilization trans-activator	MF
FGSG_00153	GO:0006351	P	Proline utilization trans-activator	BP
FGSG_00153	GO:0006357	P	Proline utilization trans-activator	BP
FGSG_00154	GO:0008270	F	hypothetical protein FGSG_00154	MF
FGSG_00160	GO:0016021	C	hypothetical protein FGSG_00160	CC
FGSG_00161	GO:0005887	C	related to high affinity methionine permease	CC
FGSG_00161	GO:0015179	F	related to high affinity methionine permease	MF
FGSG_00161	GO:0015297	F	related to high affinity methionine permease	MF
FGSG_00161	GO:1902475	P	related to high affinity methionine permease	BP
FGSG_00162	GO:0016491	F	related to family oxidoreductase	MF
FGSG_00162	GO:0055114	P	related to family oxidoreductase	BP
FGSG_11692	GO:0016021	C	hypothetical protein FGSG_11692	CC
FGSG_11693	GO:0008270	F	hypothetical protein FGSG_11693	MF
FGSG_00164	GO:0008270	F	hypothetical protein FGSG_00164	MF
FGSG_00165	GO:0016787	F	probable unsaturated glucuronyl hydrolase involved in regulation of bacterial surface and related s	MF
FGSG_00166	GO:0016021	C	beta-glucosidase	CC
FGSG_00166	GO:0008422	F	beta-glucosidase	MF
FGSG_00166	GO:0102483	F	beta-glucosidase	MF
FGSG_00166	GO:0030245	P	beta-glucosidase	BP
FGSG_00168	GO:0005763	C	mitochondrial 40s ribosomal mrp2	CC
FGSG_00168	GO:0003677	F	mitochondrial 40s ribosomal mrp2	MF
FGSG_00168	GO:0003735	F	mitochondrial 40s ribosomal mrp2	MF
FGSG_00168	GO:0032543	P	mitochondrial 40s ribosomal mrp2	BP
FGSG_00170	GO:0005634	C	GTP-binding RHO3	CC
FGSG_00170	GO:0005829	C	GTP-binding RHO3	CC
FGSG_00170	GO:0005933	C	GTP-binding RHO3	CC
FGSG_00170	GO:0003924	F	GTP-binding RHO3	MF
FGSG_00170	GO:0005525	F	GTP-binding RHO3	MF
FGSG_00170	GO:0000226	P	GTP-binding RHO3	BP
FGSG_00170	GO:0007264	P	GTP-binding RHO3	BP
FGSG_00170	GO:0010590	P	GTP-binding RHO3	BP
FGSG_00170	GO:0030950	P	GTP-binding RHO3	BP
FGSG_00170	GO:0045921	P	GTP-binding RHO3	BP
FGSG_00170	GO:0071963	P	GTP-binding RHO3	BP
FGSG_00170	GO:0090338	P	GTP-binding RHO3	BP
FGSG_00171	GO:0005622	C	GTP-binding RHO3	CC
FGSG_00171	GO:0005525	F	GTP-binding RHO3	MF
FGSG_00171	GO:0007264	P	GTP-binding RHO3	BP
FGSG_11696	GO:0046872	F	NFX1-type zinc finger-containing 1	MF
FGSG_00172	GO:0016740	F	glutathione s-transferase	MF
FGSG_00173	GO:0016021	C	glycosyl hydrolase family 16	CC
FGSG_00173	GO:0004553	F	glycosyl hydrolase family 16	MF
FGSG_00173	GO:0005975	P	glycosyl hydrolase family 16	BP
FGSG_00174	GO:0008080	F	murein transglycosylase	MF
FGSG_00175	GO:0005759	C	2-methylcitrate mitochondrial	CC
FGSG_00175	GO:0004108	F	2-methylcitrate mitochondrial	MF
FGSG_00175	GO:0050440	F	2-methylcitrate mitochondrial	MF
FGSG_00175	GO:0006099	P	2-methylcitrate mitochondrial	BP
FGSG_00175	GO:0019629	P	2-methylcitrate mitochondrial	BP
FGSG_00176	GO:0005759	C	isocitrate lyase	CC
FGSG_00176	GO:0004451	F	isocitrate lyase	MF
FGSG_00176	GO:0046421	F	isocitrate lyase	MF
FGSG_00176	GO:0019629	P	isocitrate lyase	BP
FGSG_00177	GO:0016491	F	glucose 1-dehydrogenase	MF
FGSG_00177	GO:0055114	P	glucose 1-dehydrogenase	BP
FGSG_11697	GO:0016021	C	glutamine synthetase	CC
FGSG_11697	GO:0004356	F	glutamine synthetase	MF
FGSG_11697	GO:0006542	P	glutamine synthetase	BP
FGSG_11698	GO:0005634	C	ADP-ribose pyrophosphatase	CC
FGSG_11698	GO:0005739	C	ADP-ribose pyrophosphatase	CC
FGSG_11698	GO:0005829	C	ADP-ribose pyrophosphatase	CC
FGSG_11698	GO:0047631	F	ADP-ribose pyrophosphatase	MF
FGSG_11698	GO:0019693	P	ADP-ribose pyrophosphatase	BP
FGSG_11699	GO:0016787	F	related to nucleoside diphosphate-sugar hydrolase of the (NUDIX) family	MF
FGSG_00179	GO:0008168	F	trans-aconitate 2-methyltransferase	MF
FGSG_00179	GO:0032259	P	trans-aconitate 2-methyltransferase	BP
FGSG_00183	GO:0016021	C	hypothetical protein FGSG_00183	CC
FGSG_00183	GO:0055085	P	hypothetical protein FGSG_00183	BP
FGSG_00184	GO:0004553	F	related to xyloglucan endo-transglycosylase	MF
FGSG_00184	GO:0045493	P	related to xyloglucan endo-transglycosylase	BP
FGSG_00186	GO:0005737	C	homoserine o-acetyltransferase	CC
FGSG_00186	GO:0004414	F	homoserine o-acetyltransferase	MF
FGSG_00186	GO:0009086	P	homoserine o-acetyltransferase	BP
FGSG_00188	GO:0000974	C	pre-mRNA-splicing factor isy-1	CC
FGSG_00188	GO:0071006	C	pre-mRNA-splicing factor isy-1	CC
FGSG_00188	GO:0071007	C	pre-mRNA-splicing factor isy-1	CC
FGSG_00188	GO:0071014	C	pre-mRNA-splicing factor isy-1	CC
FGSG_00188	GO:0071020	C	pre-mRNA-splicing factor isy-1	CC
FGSG_00188	GO:0000350	P	pre-mRNA-splicing factor isy-1	BP
FGSG_00188	GO:0000389	P	pre-mRNA-splicing factor isy-1	BP
FGSG_00189	GO:0005635	C	oligosaccharyl transferase complex subunit ost4	CC
FGSG_00189	GO:0008250	C	oligosaccharyl transferase complex subunit ost4	CC
FGSG_00189	GO:0016021	C	oligosaccharyl transferase complex subunit ost4	CC
FGSG_00189	GO:0016757	F	oligosaccharyl transferase complex subunit ost4	MF
FGSG_00189	GO:0000278	P	oligosaccharyl transferase complex subunit ost4	BP
FGSG_00189	GO:0018279	P	oligosaccharyl transferase complex subunit ost4	BP
FGSG_00190	GO:0016021	C	NADH dehydrogenase	CC
FGSG_11703	GO:0005739	C	beige 1	CC
FGSG_11703	GO:0005829	C	beige 1	CC
FGSG_11703	GO:0019898	C	beige 1	CC
FGSG_11703	GO:0006886	P	beige 1	BP
FGSG_11703	GO:0009268	P	beige 1	BP
FGSG_11703	GO:0031505	P	beige 1	BP
FGSG_00192	GO:0004252	F	cerevisin	MF
FGSG_00192	GO:0006508	P	cerevisin	BP
FGSG_00194	GO:0016021	C	platelet-activating factor acetylhydrolase	CC
FGSG_00194	GO:0003847	F	platelet-activating factor acetylhydrolase	MF
FGSG_00194	GO:0016042	P	platelet-activating factor acetylhydrolase	BP
FGSG_00195	GO:0016021	C	related to monocarboxylate transporter 2	CC
FGSG_00195	GO:0055085	P	related to monocarboxylate transporter 2	BP
FGSG_00196	GO:0005634	C	transcription factor	CC
FGSG_00196	GO:0000981	F	transcription factor	MF
FGSG_00196	GO:0008270	F	transcription factor	MF
FGSG_00196	GO:0006357	P	transcription factor	BP
FGSG_00197	GO:0016021	C	related to monocarboxylate transporter 4	CC
FGSG_00197	GO:0055085	P	related to monocarboxylate transporter 4	BP
FGSG_00200	GO:0016614	F	related to alcohol oxidase	MF
FGSG_00200	GO:0050660	F	related to alcohol oxidase	MF
FGSG_00200	GO:0055114	P	related to alcohol oxidase	BP
FGSG_00201	GO:0016021	C	related to integral membrane PTH11	CC
FGSG_11705	GO:0003924	F	related to interferon-regulated resistance GTP-binding	MF
FGSG_11705	GO:0005525	F	related to interferon-regulated resistance GTP-binding	MF
FGSG_11707	GO:0016021	C	DUF1275 domain	CC
FGSG_11708	GO:0043531	F	NB-ARC and TPR domain	MF
FGSG_11709	GO:0005634	C	transcriptional regulatory	CC
FGSG_11709	GO:0016021	C	transcriptional regulatory	CC
FGSG_11709	GO:0000981	F	transcriptional regulatory	MF
FGSG_11709	GO:0003677	F	transcriptional regulatory	MF
FGSG_11709	GO:0008270	F	transcriptional regulatory	MF
FGSG_11709	GO:0006351	P	transcriptional regulatory	BP
FGSG_11709	GO:0006357	P	transcriptional regulatory	BP
FGSG_00206	GO:0016021	C	hypothetical protein FGSG_00206	CC
FGSG_00206	GO:0003950	F	hypothetical protein FGSG_00206	MF
FGSG_11710	GO:0003950	F	hypothetical protein FGSG_11710	MF
FGSG_00208	GO:0005789	C	lysophospholipase NTE1	CC
FGSG_00208	GO:0004622	F	lysophospholipase NTE1	MF
FGSG_00208	GO:0016042	P	lysophospholipase NTE1	BP
FGSG_00209	GO:0016021	C	hypothetical protein FGSG_00209	CC
FGSG_00211	GO:0016021	C	related to Rtm1p	CC
FGSG_00211	GO:0006950	P	related to Rtm1p	BP
FGSG_00212	GO:0005634	C	hypothetical protein FGSG_00212	CC
FGSG_00212	GO:0000981	F	hypothetical protein FGSG_00212	MF
FGSG_00212	GO:0008270	F	hypothetical protein FGSG_00212	MF
FGSG_00212	GO:0006357	P	hypothetical protein FGSG_00212	BP
FGSG_00215	GO:0005622	C	related to two-component response regulator	CC
FGSG_00215	GO:0016301	F	related to two-component response regulator	MF
FGSG_00215	GO:0000160	P	related to two-component response regulator	BP
FGSG_00215	GO:0016310	P	related to two-component response regulator	BP
FGSG_00217	GO:0005634	C	transcriptional regulatory	CC
FGSG_00217	GO:0000981	F	transcriptional regulatory	MF
FGSG_00217	GO:0003677	F	transcriptional regulatory	MF
FGSG_00217	GO:0008270	F	transcriptional regulatory	MF
FGSG_00217	GO:0006351	P	transcriptional regulatory	BP
FGSG_00217	GO:0006357	P	transcriptional regulatory	BP
FGSG_00218	GO:0005794	C	related to microsomal dipeptidase precursor	CC
FGSG_00218	GO:0008237	F	related to microsomal dipeptidase precursor	MF
FGSG_00218	GO:0016805	F	related to microsomal dipeptidase precursor	MF
FGSG_00218	GO:0046872	F	related to microsomal dipeptidase precursor	MF
FGSG_00218	GO:0006508	P	related to microsomal dipeptidase precursor	BP
FGSG_00219	GO:0016021	C	related to DAL5-Allantoate and ureidosuccinate permease	CC
FGSG_00219	GO:0055085	P	related to DAL5-Allantoate and ureidosuccinate permease	BP
FGSG_00220	GO:0016021	C	related to sodium-dependent serotonin transporter	CC
FGSG_00220	GO:0005328	F	related to sodium-dependent serotonin transporter	MF
FGSG_00220	GO:0006836	P	related to sodium-dependent serotonin transporter	BP
FGSG_00220	GO:0055085	P	related to sodium-dependent serotonin transporter	BP
FGSG_00222	GO:0016616	F	transcriptional corepressor ssn6	MF
FGSG_00222	GO:0006629	P	transcriptional corepressor ssn6	BP
FGSG_11713	GO:0003854	F	General transcriptional corepressor ssn6	MF
FGSG_11713	GO:0016787	F	General transcriptional corepressor ssn6	MF
FGSG_11713	GO:0006694	P	General transcriptional corepressor ssn6	BP
FGSG_11713	GO:0055114	P	General transcriptional corepressor ssn6	BP
FGSG_11714	GO:0003854	F	related to C-3 sterol dehydrogenase (C-4 decarboxylase)	MF
FGSG_11714	GO:0006694	P	related to C-3 sterol dehydrogenase (C-4 decarboxylase)	BP
FGSG_11714	GO:0055114	P	related to C-3 sterol dehydrogenase (C-4 decarboxylase)	BP
FGSG_00225	GO:0016787	F	pyrimidine 5 -nucleotidase	MF
FGSG_00225	GO:0008152	P	pyrimidine 5 -nucleotidase	BP
FGSG_00226	GO:0016021	C	related to multidrug resistant	CC
FGSG_00226	GO:0005215	F	related to multidrug resistant	MF
FGSG_00226	GO:0055085	P	related to multidrug resistant	BP
FGSG_00227	GO:0005634	C	related to cutinase transcription factor 1 beta	CC
FGSG_00227	GO:0000981	F	related to cutinase transcription factor 1 beta	MF
FGSG_00227	GO:0003677	F	related to cutinase transcription factor 1 beta	MF
FGSG_00227	GO:0008270	F	related to cutinase transcription factor 1 beta	MF
FGSG_00227	GO:0006351	P	related to cutinase transcription factor 1 beta	BP
FGSG_00227	GO:0006357	P	related to cutinase transcription factor 1 beta	BP
FGSG_11715	GO:0005524	F	hypothetical protein FGSG_11715	MF
FGSG_11716	GO:0005524	F	AAA family ATPase	MF
FGSG_00231	GO:0008270	F	Alcohol dehydrogenase zinc-type	MF
FGSG_00231	GO:0016491	F	Alcohol dehydrogenase zinc-type	MF
FGSG_00231	GO:0055114	P	Alcohol dehydrogenase zinc-type	BP
FGSG_00234	GO:0008270	F	related to zinc-binding dehydrogenase	MF
FGSG_00234	GO:0016491	F	related to zinc-binding dehydrogenase	MF
FGSG_00234	GO:0055114	P	related to zinc-binding dehydrogenase	BP
FGSG_00235	GO:0005634	C	unnamed protein product	CC
FGSG_00235	GO:0016021	C	unnamed protein product	CC
FGSG_00235	GO:0000981	F	unnamed protein product	MF
FGSG_00235	GO:0008270	F	unnamed protein product	MF
FGSG_00235	GO:0006357	P	unnamed protein product	BP
FGSG_00236	GO:0008270	F	alcohol dehydrogenase	MF
FGSG_00236	GO:0016491	F	alcohol dehydrogenase	MF
FGSG_00236	GO:0016747	F	alcohol dehydrogenase	MF
FGSG_00236	GO:0055114	P	alcohol dehydrogenase	BP
FGSG_00237	GO:0008270	F	related to trichothecene 3-O-acetyltransferase	MF
FGSG_00237	GO:0016491	F	related to trichothecene 3-O-acetyltransferase	MF
FGSG_00237	GO:0016747	F	related to trichothecene 3-O-acetyltransferase	MF
FGSG_00237	GO:0055114	P	related to trichothecene 3-O-acetyltransferase	BP
FGSG_11720	GO:0005634	C	c6 zinc finger	CC
FGSG_11720	GO:0000981	F	c6 zinc finger	MF
FGSG_11720	GO:0008270	F	c6 zinc finger	MF
FGSG_11720	GO:0006357	P	c6 zinc finger	BP
FGSG_11721	GO:0046872	F	arginase family	MF
FGSG_11723	GO:0003723	F	hypothetical protein FGSG_11723	MF
FGSG_11723	GO:0004540	F	hypothetical protein FGSG_11723	MF
FGSG_11723	GO:0090501	P	hypothetical protein FGSG_11723	BP
FGSG_11724	GO:0016021	C	counting factor 60	CC
FGSG_11724	GO:0046872	F	counting factor 60	MF
FGSG_00240	GO:0003676	F	related to zinc finger	MF
FGSG_00240	GO:0016740	F	related to zinc finger	MF
FGSG_00240	GO:0046872	F	related to zinc finger	MF
FGSG_11725	GO:0000775	C	hypothetical protein FGSG_11725	CC
FGSG_11725	GO:0005634	C	hypothetical protein FGSG_11725	CC
FGSG_11725	GO:0003677	F	hypothetical protein FGSG_11725	MF
FGSG_11725	GO:0003682	F	hypothetical protein FGSG_11725	MF
FGSG_11725	GO:0046872	F	hypothetical protein FGSG_11725	MF
FGSG_11725	GO:0031047	P	hypothetical protein FGSG_11725	BP
FGSG_11726	GO:0000775	C	hypothetical protein FGSG_11726	CC
FGSG_11726	GO:0005634	C	hypothetical protein FGSG_11726	CC
FGSG_11726	GO:0003677	F	hypothetical protein FGSG_11726	MF
FGSG_11726	GO:0003682	F	hypothetical protein FGSG_11726	MF
FGSG_11726	GO:0046872	F	hypothetical protein FGSG_11726	MF
FGSG_11727	GO:0005524	F	P-loop containing nucleoside triphosphate hydrolase	MF
FGSG_00242	GO:0016021	C	unnamed protein product	CC
FGSG_11729	GO:0008171	F	catechol o-methyltransferase	MF
FGSG_11729	GO:0032259	P	catechol o-methyltransferase	BP
FGSG_00246	GO:0016209	F	tsa antioxidant enzyme	MF
FGSG_00246	GO:0016491	F	tsa antioxidant enzyme	MF
FGSG_00246	GO:0055114	P	tsa antioxidant enzyme	BP
FGSG_00246	GO:0098869	P	tsa antioxidant enzyme	BP
FGSG_00248	GO:0016779	F	probable polynucleotide adenylyltransferase	MF
FGSG_00249	GO:0008270	F	hypothetical protein FG05_00249	MF
FGSG_00249	GO:0016491	F	hypothetical protein FG05_00249	MF
FGSG_00249	GO:0055114	P	hypothetical protein FG05_00249	BP
FGSG_00251	GO:0045480	F	galactose oxidase precursor	MF
FGSG_00251	GO:0055114	P	galactose oxidase precursor	BP
FGSG_00254	GO:0016020	C	hypothetical protein FGSG_00254	CC
FGSG_00257	GO:0005794	C	related to solute carrier family 35 member F2	CC
FGSG_00257	GO:0016021	C	related to solute carrier family 35 member F2	CC
FGSG_00257	GO:0006810	P	related to solute carrier family 35 member F2	BP
FGSG_00259	GO:0000324	C	5^ nucleotidase	CC
FGSG_00259	GO:0005829	C	5^ nucleotidase	CC
FGSG_00259	GO:0016787	F	5^ nucleotidase	MF
FGSG_00259	GO:0009166	P	5^ nucleotidase	BP
FGSG_00261	GO:0072546	C	er membrane complex subunit	CC
FGSG_00261	GO:0034975	P	er membrane complex subunit	BP
FGSG_00262	GO:0016021	C	unnamed protein product	CC
FGSG_00264	GO:0005759	C	probable ISD11 Iron-Sulfur Desulfurase-interacting	CC
FGSG_00264	GO:0031314	C	probable ISD11 Iron-Sulfur Desulfurase-interacting	CC
FGSG_00264	GO:0008047	F	probable ISD11 Iron-Sulfur Desulfurase-interacting	MF
FGSG_00264	GO:0016226	P	probable ISD11 Iron-Sulfur Desulfurase-interacting	BP
FGSG_00264	GO:0043085	P	probable ISD11 Iron-Sulfur Desulfurase-interacting	BP
FGSG_00265	GO:0000775	C	Pre-rRNA-processing IPI3	CC
FGSG_00265	GO:0005656	C	Pre-rRNA-processing IPI3	CC
FGSG_00265	GO:0005720	C	Pre-rRNA-processing IPI3	CC
FGSG_00265	GO:0005829	C	Pre-rRNA-processing IPI3	CC
FGSG_00265	GO:0032153	C	Pre-rRNA-processing IPI3	CC
FGSG_00265	GO:0044732	C	Pre-rRNA-processing IPI3	CC
FGSG_00265	GO:0097344	C	Pre-rRNA-processing IPI3	CC
FGSG_00265	GO:0003682	F	Pre-rRNA-processing IPI3	MF
FGSG_00265	GO:0000027	P	Pre-rRNA-processing IPI3	BP
FGSG_00265	GO:0006267	P	Pre-rRNA-processing IPI3	BP
FGSG_00265	GO:0006364	P	Pre-rRNA-processing IPI3	BP
FGSG_00265	GO:0030174	P	Pre-rRNA-processing IPI3	BP
FGSG_00265	GO:0030702	P	Pre-rRNA-processing IPI3	BP
FGSG_00267	GO:0016021	C	hypothetical protein FGSG_00267	CC
FGSG_00268	GO:0005774	C	related to BTN1	CC
FGSG_00268	GO:0016021	C	related to BTN1	CC
FGSG_11736	GO:0005634	C	related to nicotinate phosphoribosyltransferase	CC
FGSG_11736	GO:0016021	C	related to nicotinate phosphoribosyltransferase	CC
FGSG_11736	GO:0000981	F	related to nicotinate phosphoribosyltransferase	MF
FGSG_11736	GO:0008270	F	related to nicotinate phosphoribosyltransferase	MF
FGSG_11736	GO:0016757	F	related to nicotinate phosphoribosyltransferase	MF
FGSG_11736	GO:0006357	P	related to nicotinate phosphoribosyltransferase	BP
FGSG_00269	GO:0000781	C	nicotinate phosphoribosyltransferase	CC
FGSG_00269	GO:0005634	C	nicotinate phosphoribosyltransferase	CC
FGSG_00269	GO:0004514	F	nicotinate phosphoribosyltransferase	MF
FGSG_00269	GO:0004516	F	nicotinate phosphoribosyltransferase	MF
FGSG_00269	GO:0016874	F	nicotinate phosphoribosyltransferase	MF
FGSG_00269	GO:0000183	P	nicotinate phosphoribosyltransferase	BP
FGSG_00269	GO:0001302	P	nicotinate phosphoribosyltransferase	BP
FGSG_00269	GO:0006348	P	nicotinate phosphoribosyltransferase	BP
FGSG_00269	GO:0009435	P	nicotinate phosphoribosyltransferase	BP
FGSG_00269	GO:0019358	P	nicotinate phosphoribosyltransferase	BP
FGSG_00270	GO:0030686	C	related to UTP4-U3 snoRNP	CC
FGSG_00270	GO:0032040	C	related to UTP4-U3 snoRNP	CC
FGSG_00270	GO:0034455	C	related to UTP4-U3 snoRNP	CC
FGSG_00270	GO:0072686	C	related to UTP4-U3 snoRNP	CC
FGSG_00270	GO:0000462	P	related to UTP4-U3 snoRNP	BP
FGSG_00270	GO:0045943	P	related to UTP4-U3 snoRNP	BP
FGSG_00271	GO:0005829	C	PNG1	CC
FGSG_00271	GO:0000224	F	PNG1	MF
FGSG_00271	GO:0046872	F	PNG1	MF
FGSG_00271	GO:0006515	P	PNG1	BP
FGSG_00271	GO:0006517	P	PNG1	BP
FGSG_00272	GO:0008270	F	e3 ubiquitin- ligase zswim2	MF
FGSG_00272	GO:0016874	F	e3 ubiquitin- ligase zswim2	MF
FGSG_00273	GO:0008270	F	zinc-binding dehydrogenase	MF
FGSG_00273	GO:0016491	F	zinc-binding dehydrogenase	MF
FGSG_00273	GO:0055114	P	zinc-binding dehydrogenase	BP
FGSG_11739	GO:0016021	C	hypothetical protein FGSG_11739	CC
FGSG_00274	GO:0016021	C	hypothetical protein FGSG_00274	CC
FGSG_00276	GO:0016021	C	mannose-p-dolichol utilization defect 1	CC
FGSG_00278	GO:0004076	F	biotin synthetase	MF
FGSG_00278	GO:0046872	F	biotin synthetase	MF
FGSG_00278	GO:0051537	F	biotin synthetase	MF
FGSG_00278	GO:0051539	F	biotin synthetase	MF
FGSG_00278	GO:0009102	P	biotin synthetase	BP
FGSG_00280	GO:0000124	C	histone acetyltransferase	CC
FGSG_00280	GO:0000775	C	histone acetyltransferase	CC
FGSG_00280	GO:0005671	C	histone acetyltransferase	CC
FGSG_00280	GO:0005829	C	histone acetyltransferase	CC
FGSG_00280	GO:0046695	C	histone acetyltransferase	CC
FGSG_00280	GO:0010484	F	histone acetyltransferase	MF
FGSG_00280	GO:0070577	F	histone acetyltransferase	MF
FGSG_00280	GO:0000122	P	histone acetyltransferase	BP
FGSG_00280	GO:0006338	P	histone acetyltransferase	BP
FGSG_00280	GO:0007131	P	histone acetyltransferase	BP
FGSG_00280	GO:0032968	P	histone acetyltransferase	BP
FGSG_00280	GO:0034401	P	histone acetyltransferase	BP
FGSG_00280	GO:0043966	P	histone acetyltransferase	BP
FGSG_00280	GO:0060358	P	histone acetyltransferase	BP
FGSG_00281	GO:0005829	C	DNA repair exonuclease rad1	CC
FGSG_00281	GO:0016021	C	DNA repair exonuclease rad1	CC
FGSG_00281	GO:0030896	C	DNA repair exonuclease rad1	CC
FGSG_00281	GO:0035861	C	DNA repair exonuclease rad1	CC
FGSG_00281	GO:0004527	F	DNA repair exonuclease rad1	MF
FGSG_00281	GO:0006281	P	DNA repair exonuclease rad1	BP
FGSG_00281	GO:0007095	P	DNA repair exonuclease rad1	BP
FGSG_00281	GO:0031573	P	DNA repair exonuclease rad1	BP
FGSG_00281	GO:0033314	P	DNA repair exonuclease rad1	BP
FGSG_00281	GO:0090305	P	DNA repair exonuclease rad1	BP
FGSG_00283	GO:0005783	C	probable involved in hyphal branching	CC
FGSG_00283	GO:0016021	C	probable involved in hyphal branching	CC
FGSG_00283	GO:0016787	F	probable involved in hyphal branching	MF
FGSG_00283	GO:0006281	P	probable involved in hyphal branching	BP
FGSG_00283	GO:0006888	P	probable involved in hyphal branching	BP
FGSG_00283	GO:0016311	P	probable involved in hyphal branching	BP
FGSG_00283	GO:0030026	P	probable involved in hyphal branching	BP
FGSG_00283	GO:0030036	P	probable involved in hyphal branching	BP
FGSG_00283	GO:0051301	P	probable involved in hyphal branching	BP
FGSG_00284	GO:0005741	C	hypothetical protein FGSG_00284	CC
FGSG_00284	GO:0005886	C	hypothetical protein FGSG_00284	CC
FGSG_00285	GO:0016021	C	hypothetical protein FGSG_00285	CC
FGSG_11741	GO:0016021	C	hypothetical protein FGSG_11741	CC
FGSG_00286	GO:0005634	C	translation initiation factor 4e	CC
FGSG_00286	GO:0010494	C	translation initiation factor 4e	CC
FGSG_00286	GO:0003743	F	translation initiation factor 4e	MF
FGSG_00286	GO:0032266	F	translation initiation factor 4e	MF
FGSG_00286	GO:0000184	P	translation initiation factor 4e	BP
FGSG_00286	GO:0006413	P	translation initiation factor 4e	BP
FGSG_00286	GO:0051726	P	translation initiation factor 4e	BP
FGSG_00287	GO:0016874	F	related to malonyl synthetase	MF
FGSG_00287	GO:0008152	P	related to malonyl synthetase	BP
FGSG_11742	GO:0000329	C	1-phosphatidylinositol-3-phosphate 5-kinase	CC
FGSG_11742	GO:0005739	C	1-phosphatidylinositol-3-phosphate 5-kinase	CC
FGSG_11742	GO:0010008	C	1-phosphatidylinositol-3-phosphate 5-kinase	CC
FGSG_11742	GO:0070772	C	1-phosphatidylinositol-3-phosphate 5-kinase	CC
FGSG_11742	GO:0000285	F	1-phosphatidylinositol-3-phosphate 5-kinase	MF
FGSG_11742	GO:0005524	F	1-phosphatidylinositol-3-phosphate 5-kinase	MF
FGSG_11742	GO:0032266	F	1-phosphatidylinositol-3-phosphate 5-kinase	MF
FGSG_11742	GO:0046872	F	1-phosphatidylinositol-3-phosphate 5-kinase	MF
FGSG_11742	GO:0000750	P	1-phosphatidylinositol-3-phosphate 5-kinase	BP
FGSG_11742	GO:0006995	P	1-phosphatidylinositol-3-phosphate 5-kinase	BP
FGSG_11742	GO:0046854	P	1-phosphatidylinositol-3-phosphate 5-kinase	BP
FGSG_11743	GO:0000329	C	mitochondrial inheritance component mdm12	CC
